0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005695862439548629,0.0005695862439548629,0.023578721117678676,0.030940354648038695,0.007178936055883934,0.018871574422353574,0.13961311123052103,0.8161740999462653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016012896292315957
0.0006555615260612574,0.001031703385276733,0.001665771090811391,0.0018914562063406769,0.005319720580333156,0.021633530360021472,0.09537882858678134,0.11558301988178392
0.0006663084363245567,0.0026759806555615257,0.03059645351961303,0.006319183234819994,0.005803331542181625,0.034422353573347636,0.21531434712520114,0.2947555077915101
0.001321869962385814,0.0008275120902740461,0.0008919935518538417,0.00866200967221924,0.002504030091348739,0.020537345513164957,0.04885545405695859,0.058194519075765734
0.00037614185921547554,4.298764105319721e-05,0.000999462654486835,0.000569586243954863,0.000977968833960236,0.006233207952713595,0.01670069854916711,0.04918860827512089
0.00020419129500268675,0.0007307898979043522,0.012864051585169274,0.004631918323482001,0.01041375604513703,0.0242665233745298,0.09295002686727584,0.25802256851155286
0.0007415368081676518,0.0007307898979043521,0.004449220849005913,0.002708221386351425,0.0021816227834497584,0.009554003224073085,0.09135948414830736,0.18416980118216014
0.00012896292315959162,0.00034390112842557765,0.004309511015583022,0.0024932831810854372,0.002525523911875336,0.048511552928533014,0.12520150456743712,0.12831810854379375
0.0,0.0004406233207952714,0.0023535733476625475,0.01889306824288017,0.0004406233207952714,3.2240730789897905e-05,0.005308973670069855,0.046362170875873195
0.0004728640515851693,0.0029446534121440097,0.007759269210102097,0.011123052122514788,0.0036539494895217652,0.00650188070929608,0.09674368619022032,0.2781945190757657
0.001558301988178398,0.00667383127350887,0.011735626007522856,0.016947877485222987,0.04573885008060179,0.04170875873186458,0.1724019344438473,0.2030521225147769
0.0006985491671144545,0.001300376141859215,0.009156367544331016,0.00482536270822139,0.004363245566899517,0.021278882321332595,0.1393121977431488,0.16332079527135945
0.0022031166039763574,0.00404083825900054,0.015282106394411616,0.00482536270822139,0.004363245566899519,0.016120365394948953,0.07924771628156915,0.18749059645351956
